customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,balance_to_salary_ratio,Credit_Utilization_Ratio,credit_score_range
0.8085155746852877,0.356,0.0,1.0,0.1756756756756757,0.6000000000000001,0.4066062041365082,0.3333333333333333,0.0,0.0,0.40088598461153035,0.0,0.00011986526133938773,0.41568743313105405,0.75
0.6859181803999377,0.29399999999999993,1.0,1.0,0.08108108108108109,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.3819286241836095,0.0,0.0,0.0,0.75
0.26626371560348616,0.252,0.0,0.0,0.21621621621621623,1.0,0.0,0.3333333333333333,1.0,0.0,0.13125953528561976,0.0,0.0,0.0,0.75
0.5031501386060953,0.398,0.0,0.0,0.09459459459459457,0.5,0.0,0.3333333333333333,0.0,0.0,0.9543221877689319,0.0,0.0,0.0,0.75
0.1407301921284514,0.57,1.0,0.0,0.22972972972972977,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.32973183939066175,0.0,0.0,0.0,0.25
0.31307377524611013,0.5319999999999999,0.5,1.0,0.36486486486486486,0.30000000000000004,0.5704683124530762,0.3333333333333333,0.0,1.0,0.32160911367035555,0.0,0.00020961768805612634,0.4998936620960247,0.25
0.6870342295060965,0.606,0.5,1.0,0.5405405405405406,0.1,0.5285129113577549,0.0,1.0,0.0,0.02543287883992921,1.0,0.0024506164114963783,0.43688711566263455,0.5
0.8901071647152463,0.398,1.0,0.0,0.08108108108108109,0.9,0.0,0.3333333333333333,1.0,1.0,0.07198102418780992,0.0,0.0,0.0,0.75
0.3832408625979511,0.47399999999999987,1.0,1.0,0.36486486486486486,0.6000000000000001,0.0,0.0,0.0,0.0,0.7934419237037137,0.0,0.0,0.0,0.75
0.013124577481406163,0.7519999999999999,0.0,0.0,0.08108108108108109,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.2735883776900694,0.0,0.0,0.0,1.0
0.04782610434858725,0.7639999999999999,0.0,1.0,0.3108108108108108,0.8,0.0,0.3333333333333333,1.0,1.0,0.8544545504095641,0.0,0.0,0.0,1.0
0.12898167519370674,0.572,1.0,0.0,0.1891891891891892,0.8,0.0,0.3333333333333333,1.0,0.0,0.6927855610210775,0.0,0.0,0.0,0.25
0.5344555160427049,0.31999999999999995,1.0,0.0,0.27027027027027034,0.4,0.0,0.0,1.0,0.0,0.5945665311037204,1.0,0.0,0.0,0.75
0.640172167575372,0.638,0.0,1.0,0.37837837837837845,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.04238489775773586,0.0,0.0,0.0,0.5
0.23739444535559784,0.9919999999999999,0.0,0.0,0.27027027027027034,0.5,0.0,0.0,1.0,1.0,0.9381124897427704,0.0,0.0,0.0,0.0
0.6899903595758232,0.45399999999999985,0.0,1.0,0.09459459459459457,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.6225430028567728,0.0,0.0,0.0,0.75
0.6844901175651685,0.8119999999999999,0.5,1.0,0.24324324324324326,0.2,0.5453036330408096,0.0,1.0,1.0,0.8502330472560129,0.0,7.580079637546014e-05,0.3893528988790634,0.0
0.5403077735420325,0.44200000000000006,0.0,1.0,0.35135135135135137,0.9,0.0,0.3333333333333333,0.0,0.0,0.19212719814742305,0.0,0.0,0.0,0.75
0.6519966878542647,0.44800000000000006,0.5,0.0,0.3378378378378379,0.30000000000000004,0.5633738782148561,0.0,1.0,1.0,0.5009270885369552,0.0,0.00013291528414368953,0.5297996057753115,0.75
0.36241194612562566,0.122,0.0,1.0,0.14864864864864863,0.0,0.23793393564693938,0.3333333333333333,1.0,1.0,0.26738368514193106,0.0,0.00010515510879604469,0.31249378424473845,0.75
0.09510018440811052,0.4819999999999999,1.0,0.0,0.2837837837837838,0.30000000000000004,0.0,0.6666666666666667,1.0,0.0,0.702356075005163,1.0,0.0,0.0,0.75
0.5634287908667943,0.366,0.0,1.0,0.24324324324324326,0.7000000000000001,0.3400253066892618,0.0,0.0,1.0,0.7836764911049005,0.0,5.1279675568897266e-05,0.34435853287748996,0.75
0.7379524699086772,0.406,0.5,1.0,0.3108108108108108,0.9,0.43887356814872525,0.3333333333333333,0.0,0.0,0.40947525488684167,0.0,0.0001266640260553095,0.42839176240684135,0.75
0.3749244966778562,0.33999999999999997,1.0,0.0,0.3243243243243243,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.17201127707696084,0.0,0.0,0.0,0.75
0.6690774394073316,0.7439999999999999,1.0,0.0,0.14864864864864863,0.9,0.0,0.3333333333333333,1.0,1.0,0.710175271738451,0.0,0.0,0.0,1.0
0.9139202124893515,0.25,0.0,0.0,0.36486486486486486,0.0,0.5351337668612783,0.0,1.0,0.0,0.13907033121663118,1.0,0.00045462154136485377,0.6081287882775941,0.75
0.8910272051970267,0.2799999999999999,1.0,1.0,0.1756756756756757,0.30000000000000004,0.5789610833625718,0.0,0.0,1.0,0.570330416554781,0.0,0.0001199724926865702,0.6377935297636047,0.75
0.6556208473172802,0.908,1.0,1.0,0.2027027027027027,0.7000000000000001,0.3050983767951363,0.0,0.0,1.0,0.49225636048242605,0.0,7.324878272259289e-05,0.204838065281224,0.0
0.606926704775006,0.9999999999999999,0.0,1.0,0.24324324324324326,0.7000000000000001,0.0,0.0,1.0,1.0,0.20402608449106888,0.0,0.0,0.0,0.0
0.08027153194740322,0.46399999999999986,0.5,1.0,0.3108108108108108,0.6000000000000001,0.28039065582364536,0.3333333333333333,0.0,1.0,0.8903973329452962,0.0,3.7218115445920505e-05,0.26005629365994337,0.75
0.2146454443995509,0.244,1.0,1.0,0.2972972972972973,0.4,0.0,0.0,1.0,0.0,0.35074669630949756,0.0,0.0,0.0,0.75
0.6898183520074852,0.22999999999999998,0.0,0.0,0.445945945945946,0.8,0.48833500486193426,0.0,0.0,0.0,0.9065169223660858,1.0,6.366740306486635e-05,0.5668807642867879,0.75
0.4890015160667076,0.41200000000000003,0.0,0.0,0.5810810810810811,0.2,0.46799618920973063,0.0,1.0,1.0,0.47075620721778927,0.0,0.00011748861378558481,0.45435398558162027,0.75
0.7580133525875112,0.9679999999999999,0.0,0.0,0.4189189189189189,0.2,0.5236969320890407,0.0,0.0,0.0,0.97186371298459,1.0,6.368713654421547e-05,0.33895402543529285,0.0
0.47390085163747386,0.62,1.0,0.0,0.5810810810810811,0.5,0.6214918176539327,0.0,1.0,1.0,0.7917096582723651,0.0,9.277706821405207e-05,0.5082978779257049,0.5
0.756625291512826,0.852,0.5,0.0,0.1891891891891892,0.4,0.4361178277602672,0.3333333333333333,1.0,1.0,0.6325898123270772,0.0,8.14788385993913e-05,0.3033674184501738,0.0
0.1463224381872763,0.9580000000000001,0.5,0.0,0.12162162162162166,0.9,0.4465784095845449,0.0,1.0,1.0,0.5985403105996623,1.0,8.817901431186362e-05,0.29078366701105923,0.0
0.8235242350663441,0.574,0.5,0.0,0.2837837837837838,0.9,0.5494015518412276,0.0,1.0,1.0,0.5881122647212809,1.0,0.00011040527459744363,0.46556172250857,0.25
0.8020512902567702,0.4,0.5,1.0,0.27027027027027034,0.2,0.4120851617483418,0.0,0.0,1.0,0.454376142921649,0.0,0.00010718130704950457,0.404437208583792,0.75
0.824724287868662,0.852,0.5,0.0,0.25675675675675674,0.2,0.4135911118334939,0.3333333333333333,1.0,0.0,0.9705303856518297,0.0,5.036618828519788e-05,0.28769763560281403,0.0
0.2034049498177879,0.6960000000000001,0.5,1.0,0.35135135135135137,1.0,0.4637873887361997,0.3333333333333333,1.0,0.0,0.9903324767515297,0.0,5.5349723582342394e-05,0.3586660991496892,0.5
0.8100036401601685,0.46999999999999986,0.5,1.0,0.24324324324324326,0.5,0.5821127215436356,0.3333333333333333,0.0,0.0,0.43210621614364175,0.0,0.00015920669141547084,0.537128307901992,0.75
0.4714287428646884,0.876,0.0,0.0,0.2027027027027027,0.5,0.0,0.3333333333333333,0.0,0.0,0.584888906890608,0.0,0.0,0.0,0.0
0.5464120421298517,0.61,0.5,1.0,0.3108108108108108,0.8,0.5004500831393337,0.0,0.0,0.0,0.8202251315000582,1.0,7.211074301491854e-05,0.41242623411424456,0.5
0.015556684494114847,0.5019999999999999,0.5,1.0,0.3243243243243243,0.1,0.3925726178306101,0.0,1.0,0.0,0.20003500334281923,1.0,0.00023189492357606828,0.3525919144198999,0.25
0.7806743496713864,0.5379999999999999,0.0,1.0,0.3378378378378379,0.1,0.49905489515683443,0.0,1.0,1.0,0.567048703151151,0.0,0.00010401274236939468,0.4351955919005,0.25
0.2574193264503606,0.612,0.0,1.0,0.36486486486486486,0.5,0.5096268369360644,0.0,1.0,0.0,0.43552154230729034,0.0,0.00013828906658333462,0.41934866750866734,0.5
0.32557432527030983,0.7499999999999999,0.5,1.0,0.013513513513513542,0.0,0.3024662324053563,0.0,0.0,0.0,0.22803262711588954,0.0,0.00015673737632850138,0.22519861073253467,1.0
0.23298225121905602,0.32199999999999995,1.0,0.0,0.6486486486486487,0.4,0.0,0.0,1.0,0.0,0.008158429129981912,1.0,0.0,0.0,0.75
0.9563220781714392,0.5279999999999999,0.0,1.0,0.445945945945946,0.4,0.16216113881137956,0.0,1.0,1.0,0.23384083179943682,0.0,8.194488379627741e-05,0.14256247660919,0.25
0.3423310625667497,0.7839999999999999,0.5,1.0,0.22972972972972977,0.5,0.5454684808481405,0.0,0.0,0.0,0.422530301643807,0.0,0.00015256510862346508,0.3968191039846755,1.0
0.8311085687770259,0.674,0.5,0.0,0.12162162162162166,0.9,0.6071344743995462,0.3333333333333333,0.0,0.0,0.6324766015154447,0.0,0.00011344976649361476,0.4770401946772324,0.5
0.545275992143651,0.41000000000000003,1.0,1.0,0.2027027027027027,0.1,0.2235357391520996,0.3333333333333333,0.0,0.0,0.8940181287312938,0.0,2.9551222386887377e-05,0.21741064390192053,0.75
0.7420606506686269,0.668,1.0,1.0,0.5135135135135136,0.8,0.31370171052318496,0.0,1.0,1.0,0.49698136172004426,0.0,7.459833285658925e-05,0.24756406315108398,0.5
0.10704470996724069,0.5059999999999999,0.5,1.0,0.10810810810810811,0.4,0.4351024354151122,0.0,1.0,1.0,0.4641897801240018,0.0,0.00011077575080282328,0.38949422152853225,0.25
0.8951713875410476,0.8019999999999999,0.5,0.0,0.24324324324324326,0.6000000000000001,0.6768941923790652,0.3333333333333333,1.0,1.0,0.13874715035285867,0.0,0.0005763926551800734,0.48652780796215794,0.0
0.5214629443695529,0.46199999999999986,0.5,0.0,0.21621621621621623,0.1,0.4050769776685028,0.0,1.0,0.0,0.5521523805523427,0.0,8.670337526190285e-05,0.3763468154396758,0.75
0.30353735564364825,0.7699999999999999,0.5,1.0,0.3378378378378379,1.0,0.4909563480535065,0.3333333333333333,1.0,1.0,0.9834024149306257,0.0,5.900502151439335e-05,0.36056399550065477,1.0
0.29090479981119444,0.622,0.5,0.0,0.22972972972972977,0.5,0.6007440311721783,0.3333333333333333,0.0,1.0,0.5682806207992863,0.0,0.00012493534000401654,0.49058562881893863,0.5
0.7598214321430135,0.65,0.0,0.0,0.040540540540540515,0.8,0.39208453121345005,0.0,1.0,0.0,0.09096578723268071,0.0,0.0005091294200233686,0.31354707420559413,0.5
0.5523923052614279,0.7759999999999999,0.5,1.0,0.5405405405405406,0.2,0.5330667921784499,1.0,1.0,0.0,0.14182494428217893,1.0,0.00044407329915581705,0.38989896622679393,1.0
0.21858161759116967,0.926,0.0,1.0,0.14864864864864863,0.6000000000000001,0.0,0.0,1.0,0.0,0.1697276589914337,0.0,0.0,0.0,0.0
0.987311441703433,0.614,1.0,0.0,0.25675675675675674,0.0,0.6520861916485694,0.0,0.0,1.0,0.22098095368107654,0.0,0.0003486898524530549,0.5357552693232716,0.5
0.8534415514282614,0.5079999999999999,0.5,0.0,0.09459459459459457,0.5,0.6288642532113338,0.3333333333333333,1.0,1.0,0.2921040459363869,0.0,0.0002544111771220802,0.562013550635902,0.25
0.82047610094844,0.33799999999999997,0.0,1.0,0.24324324324324326,0.9,0.0,0.3333333333333333,0.0,1.0,0.7278236071544831,0.0,0.0,0.0,0.75
0.8610778874270437,0.7699999999999999,0.0,0.0,0.040540540540540515,0.1,0.7123138721382855,0.3333333333333333,1.0,0.0,0.11189278576104017,0.0,0.0007520514586827909,0.5231315101780327,1.0
0.19340050962242117,0.628,0.0,1.0,0.5,0.8,0.0,0.3333333333333333,1.0,1.0,0.6958167504996727,0.0,0.0,0.0,0.5
0.3855529643304294,0.656,0.0,0.0,0.1891891891891892,0.9,0.0,0.0,1.0,1.0,0.7410660718098578,0.0,0.0,0.0,0.5
0.03793766925744535,0.814,1.0,1.0,0.2027027027027027,0.5,0.30790676804275396,0.0,0.0,1.0,0.9712330027517627,0.0,3.746906423529023e-05,0.21955845827838188,0.0
0.9497817903987738,0.132,0.5,0.0,0.3108108108108108,1.0,0.48700912788933554,0.3333333333333333,1.0,0.0,0.4914970879719013,0.0,0.00011710297388105388,0.6319323485474341,0.75
0.5613046974066833,0.63,0.0,0.0,0.21621621621621623,0.1,0.38519838871631107,0.3333333333333333,0.0,0.0,0.8570922523100956,0.0,5.311662687934758e-05,0.312672462052246,0.5
0.3920372496389817,0.854,0.0,0.0,0.1891891891891892,0.2,0.0,0.0,1.0,0.0,0.6822982094790052,1.0,0.0,0.0,0.0
0.3041373820448072,0.386,0.0,0.0,0.24324324324324326,0.30000000000000004,0.0,0.3333333333333333,0.0,0.0,0.13005247001088602,0.0,0.0,0.0,0.75
0.541875842537074,0.31199999999999994,0.0,0.0,0.21621621621621623,0.4,0.359937455083855,0.0,1.0,1.0,0.7961945865830187,0.0,5.3429261635487966e-05,0.3839753471610772,0.75
0.692230458140159,0.2859999999999999,0.0,0.0,0.37837837837837845,0.4,0.0,0.3333333333333333,1.0,0.0,0.009481305464671876,0.0,0.0,0.0,0.75
0.9582541631831774,0.604,1.0,0.0,0.7702702702702704,1.0,0.0,0.3333333333333333,1.0,1.0,0.5733756073705039,0.0,0.0,0.0,0.5
0.7869026237154415,0.7999999999999999,1.0,1.0,0.05405405405405406,0.30000000000000004,0.484985039144778,0.0,1.0,0.0,0.6432202775365047,1.0,8.911123335890484e-05,0.3490550255273698,1.0
0.24024257067311083,0.7579999999999999,0.0,1.0,0.16216216216216217,0.9,0.0,0.3333333333333333,1.0,0.0,0.7593613690107405,0.0,0.0,0.0,1.0
0.22879406693894566,0.592,0.0,0.0,0.37837837837837845,0.4,0.0,0.6666666666666667,1.0,0.0,0.4662437262758593,1.0,0.0,0.0,0.25
0.8090475980943168,0.57,0.5,0.0,0.13513513513513514,0.30000000000000004,0.3253259919196675,0.3333333333333333,1.0,1.0,0.7839737694949866,0.0,4.9044249082863195e-05,0.2765488483295761,0.25
0.767369764269624,0.594,1.0,0.0,0.35135135135135137,0.5,0.0,0.6666666666666667,1.0,1.0,0.8710513854073063,1.0,0.0,0.0,0.25
0.6632691838440863,0.916,0.0,1.0,0.36486486486486486,0.7000000000000001,0.47280770451460996,0.3333333333333333,1.0,0.0,0.7356746569297367,0.0,7.595694736947869e-05,0.31586390554951804,0.0
0.9742308661581092,0.348,0.0,0.0,0.24324324324324326,1.0,0.0,0.3333333333333333,1.0,0.0,0.5480672904262357,0.0,0.0,0.0,0.75
0.2997491889643129,0.838,0.0,1.0,0.14864864864864863,0.8,0.0,0.3333333333333333,1.0,1.0,0.8614774210937143,0.0,0.0,0.0,0.0
0.4450795835016734,0.7599999999999999,1.0,1.0,0.3243243243243243,0.4,0.0,0.3333333333333333,0.0,1.0,0.4298955050207295,0.0,0.0,0.0,1.0
0.5350635427958821,0.32999999999999996,1.0,1.0,0.22972972972972977,1.0,0.7025719087777832,0.0,0.0,1.0,0.6063889101409184,0.0,0.0001369307530767629,0.7363942166544741,0.75
0.6921104528599216,0.846,1.0,1.0,0.3108108108108108,0.9,0.40983747624384076,0.0,0.0,1.0,0.32294919164780234,0.0,0.000149969360341404,0.2861929896829903,0.0
0.5119505258231385,0.928,0.5,1.0,0.14864864864864863,0.8,0.386955516480815,0.3333333333333333,1.0,1.0,0.9864169528189942,0.0,4.6363686083189253e-05,0.2566040191521002,0.0
0.15459480217129595,0.7199999999999999,1.0,1.0,0.05405405405405406,0.8,0.0,0.3333333333333333,0.0,0.0,0.4982148795209942,0.0,0.0,0.0,1.0
0.26944385552964434,0.126,0.0,1.0,0.21621621621621623,0.9,0.0,0.3333333333333333,0.0,0.0,0.03261611483896712,0.0,0.0,0.0,0.75
0.9715667489369508,0.63,0.0,0.0,0.2972972972972973,0.6000000000000001,0.0,0.0,1.0,1.0,0.8092595342855242,0.0,0.0,0.0,0.5
0.7099952397905511,0.5459999999999999,0.0,0.0,0.35135135135135137,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.8358340721538906,0.0,0.0,0.0,0.25
0.05778254243186609,0.7759999999999999,0.0,1.0,0.1756756756756757,0.9,0.32951287114222355,0.0,1.0,0.0,0.20981573740292198,0.0,0.00018557412340554296,0.24101431509499605,1.0
0.843653120737315,0.356,1.0,1.0,0.24324324324324326,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.30265380343822834,0.0,0.0,0.0,0.75
0.9569141042205871,0.64,1.0,0.0,0.6351351351351351,0.1,0.0,0.0,1.0,1.0,0.8883053331593166,1.0,0.0,0.0,0.5
0.19262047530091309,0.5439999999999999,1.0,0.0,0.37837837837837845,0.4,0.4267600044304842,0.3333333333333333,1.0,1.0,0.15487984102481786,1.0,0.0003255587791317159,0.37035664663525564,0.25
0.13398189520339088,0.46399999999999986,0.5,1.0,0.1891891891891892,0.1,0.3544810564321155,0.0,1.0,1.0,0.050219545966639814,0.0,0.0008333409263004885,0.328773544316605,0.75
0.9887515050662188,0.87,0.5,0.0,0.24324324324324326,0.2,0.39779836506527416,0.0,0.0,1.0,0.18484235244465844,0.0,0.00025428949082226845,0.27353956629416315,0.0
0.14645044381952488,0.5099999999999999,1.0,1.0,0.2027027027027027,0.5,0.5982221706032119,0.0,0.0,0.0,0.3592903622295929,0.0,0.00019676592161205,0.5337451559002429,0.25
0.7159835032741455,0.258,0.5,1.0,0.22972972972972977,0.9,0.37000636393844216,0.0,1.0,0.0,0.49723888631364294,1.0,8.794202702479698e-05,0.41696585966817945,0.75
0.951341859041797,0.67,0.5,1.0,0.16216216216216217,0.30000000000000004,0.3608509335403869,0.0,0.0,1.0,0.3153866194221548,0.0,0.00013520967680112343,0.2843571013870193,0.5
0.4003736164391256,0.376,0.5,1.0,0.2837837837837838,0.7000000000000001,0.4306732665840542,0.3333333333333333,1.0,0.0,0.13611139863856997,0.0,0.00037382783161251406,0.4321081480040381,0.75
0.6010264451635834,0.42400000000000004,0.0,1.0,0.3243243243243243,0.2,0.3995181868463009,0.0,0.0,0.0,0.43397059419174533,0.0,0.00010879808264164685,0.3837311501374581,0.75
0.1016004704206992,0.65,1.0,1.0,0.24324324324324326,0.9,0.4232417632194809,0.0,0.0,1.0,0.11492467530649175,0.0,0.00043507026071485354,0.3384632801716936,0.5
0.17567572973210588,0.7419999999999999,0.5,1.0,0.13513513513513514,0.9,0.6156903785118493,0.3333333333333333,0.0,1.0,0.5064951702887626,1.0,0.0001436614830769614,0.4609501058299024,1.0
0.43930332934649385,0.5559999999999999,0.5,0.0,0.16216216216216217,0.9,0.5275101536245255,0.3333333333333333,1.0,1.0,0.370823163612125,0.0,0.0001681121462128153,0.4534172061470857,0.25
0.5592686078187441,0.636,0.5,0.0,0.25675675675675674,0.6000000000000001,0.6690541167531407,0.0,1.0,0.0,0.5781887670272511,0.0,0.00013675746451134214,0.5406442665295516,0.5
0.5293312905767849,0.31199999999999994,0.0,0.0,0.3108108108108108,0.1,0.0,0.3333333333333333,1.0,0.0,0.1587887643269932,0.0,0.0,0.0,0.75
0.3838928912872177,0.348,0.5,0.0,0.1756756756756757,0.8,0.42973077236259555,0.0,1.0,0.0,0.9986644224523442,1.0,5.085745577061073e-05,0.44268212280216207,0.75
0.14032617435167083,0.6980000000000001,0.5,1.0,0.21621621621621623,0.4,0.7380439205416033,0.3333333333333333,1.0,0.0,0.6041721984449514,0.0,0.0001443719371246503,0.5699435567954532,0.5
0.46710455260031125,0.9560000000000001,0.0,1.0,0.21621621621621623,0.8,0.5158801328459695,0.3333333333333333,0.0,0.0,0.19061915412921931,0.0,0.0003197814682177871,0.3363142607382135,0.0
0.058010552464310194,0.648,1.0,1.0,0.2837837837837838,0.6000000000000001,0.4790527500627845,0.0,0.0,0.0,0.5006446615651794,0.0,0.0001130853782558426,0.38366330000961496,0.5
0.49990999603982544,0.612,0.0,0.0,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.7053588617712991,0.0,0.0,0.0,0.5
0.7775702130893762,0.668,0.5,0.0,0.40540540540540543,1.0,0.5037281072964725,0.0,1.0,1.0,0.9906835102752312,0.0,6.0095063974779114e-05,0.39752724573206705,0.5
0.8558696582649645,0.5499999999999999,0.0,0.0,0.13513513513513514,0.30000000000000004,0.0,0.0,0.0,0.0,0.9182618440061026,0.0,0.0,0.0,0.25
0.24664685246150952,0.16399999999999992,0.0,1.0,0.3243243243243243,0.9,0.6082288231050306,0.0,1.0,0.0,0.5513209511508349,1.0,0.0001303826560240194,0.7599938308499002,0.75
0.4217625575525332,0.398,0.0,0.0,0.4594594594594595,0.1,0.0,0.0,0.0,1.0,0.04312646857774917,1.0,0.0,0.0,0.75
0.8679861913924185,0.5499999999999999,0.5,1.0,0.5135135135135136,0.0,0.5919026326585428,0.0,1.0,0.0,0.2340848551036624,1.0,0.0002987944129502632,0.511207328580712,0.25
0.03916572329182344,0.9560000000000001,0.0,0.0,0.3108108108108108,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8569177856485293,0.0,0.0,0.0,0.0
0.10362855965662732,0.84,0.0,1.0,0.08108108108108109,0.9,0.40585031954607553,0.0,1.0,0.0,0.836303717004974,0.0,5.735545524158946e-05,0.2845129141400541,0.0
0.6988427490809599,0.816,0.0,0.0,0.21621621621621623,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.6211322181268311,0.0,0.0,0.0,0.0
0.610698870750312,0.89,0.5,0.0,0.2027027027027027,0.9,0.5215760311288141,0.0,1.0,1.0,0.5746730312744868,0.0,0.00010726449331473599,0.3541419004508367,0.0
0.4486997427886834,0.674,0.0,1.0,0.27027027027027034,0.9,0.4885285097228122,0.0,1.0,1.0,0.17800349933418638,0.0,0.00032428215720821027,0.3838486286156489,0.5
0.305225429918913,0.672,0.0,1.0,0.09459459459459457,0.1,0.0,0.3333333333333333,0.0,1.0,0.08224680456983641,0.0,0.0,0.0,0.5
0.5873938453291956,0.878,0.5,1.0,0.2837837837837838,0.7000000000000001,0.4975265455388681,0.3333333333333333,1.0,1.0,0.6220569064345645,0.0,9.452542774648325e-05,0.34038159668023765,0.0
0.07527131193772618,0.47799999999999987,0.5,0.0,0.4324324324324324,0.5,0.5775055920114817,0.3333333333333333,1.0,1.0,0.17466493050086282,0.0,0.0003906694570263068,0.5292583468961691,0.75
0.9467616575129298,0.22199999999999998,0.5,0.0,0.21621621621621623,0.5,0.25374417955911904,0.0,0.0,1.0,0.8389436191156254,0.0,3.5746726249783645e-05,0.2971132230757034,0.75
0.17782782442427703,0.574,0.0,1.0,0.2972972972972973,0.2,0.5319414747238611,0.0,0.0,1.0,0.46581328516873355,0.0,0.00013495871475923963,0.45076608978665367,0.25
0.11483305265431909,0.46799999999999986,1.0,0.0,0.40540540540540543,0.2,0.849532971733663,0.0,1.0,0.0,0.3757842373946712,1.0,0.000267163853496026,0.7852251640759954,0.75
0.3008292364864076,0.45799999999999985,1.0,0.0,0.22972972972972977,0.1,0.5161073964333488,0.3333333333333333,0.0,1.0,0.04290034698313688,1.0,0.0014200263786631388,0.48115869268218525,0.75
0.5329474496877822,0.8119999999999999,0.5,1.0,0.35135135135135137,1.0,0.547840320346799,0.0,1.0,0.0,0.9477521103265361,0.0,6.83180771349763e-05,0.39116412201474854,0.0
0.637000028001232,0.626,0.0,1.0,0.21621621621621623,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.9021644567056153,0.0,0.0,0.0,0.5
0.2497869906275838,0.664,0.0,0.0,0.3378378378378379,0.5,0.5016057714907276,0.0,1.0,1.0,0.9666260627889962,0.0,6.133112683697126e-05,0.3970132187790578,0.5
0.5911540107764708,0.886,1.0,1.0,0.4594594594594595,0.2,0.0,0.0,1.0,0.0,0.79563718335101,1.0,0.0,0.0,0.0
0.18660421058526566,0.682,0.0,0.0,0.1756756756756757,0.5,0.16307637096798946,0.0,1.0,0.0,0.6310715673346804,1.0,3.054045564046158e-05,0.1273913112282656,0.5
0.9400493621719335,0.2699999999999999,1.0,0.0,0.040540540540540515,0.5,0.4510086944065617,0.0,1.0,1.0,0.27067544950542777,0.0,0.00019690016693057436,0.5019610191983706,0.75
0.5600486421402522,0.57,1.0,0.0,0.14864864864864863,0.8,0.5512076237806355,0.3333333333333333,1.0,0.0,0.705387014459881,0.0,9.235385763811726e-05,0.46856334056658416,0.25
0.7536491605630644,0.6,0.0,1.0,0.25675675675675674,0.5,0.42633716342758926,0.0,0.0,0.0,0.12242894196395754,0.0,0.0004114022567129556,0.35405167356987094,0.25
0.5502762121533351,0.7699999999999999,0.0,1.0,0.35135135135135137,0.9,0.4809985998697719,0.0,1.0,0.0,0.37415953223532844,0.0,0.00015192271979510733,0.3532509105684574,1.0
0.9148882550832198,0.132,0.0,1.0,0.1891891891891892,0.0,0.0,0.3333333333333333,0.0,1.0,0.004336864170528285,0.0,0.0,0.0,0.75
0.33815887899067576,0.8079999999999999,1.0,0.0,0.1891891891891892,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.4475885947107949,0.0,0.0,0.0,0.0
